comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,cat,cat_txt,cat_score,year,cat_2016_score
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,1977.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,1978.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,1979.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,1980.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,1981.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,1982.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,1983.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,1984.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,1985.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,1986.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,1987.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,1988.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,1989.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,1990.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,1991.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,1992.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,1993.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,1994.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,1995.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,1996.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,1997.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,1998.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,1999.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,2e3,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,2001.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,2002.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,2003.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,2004.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,2005.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,2006.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,2007.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,2008.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,2009.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,2010.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,2011.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,2012.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,2013.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,2014.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,2015.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967863,Southwest Indian Ocean subpopulation,CR,CR,Critically Endangered,0.8,2016.0,0.8
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1965.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1966.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1967.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1968.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1969.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1970.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1971.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1972.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1973.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1974.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1975.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1976.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1977.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1978.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1979.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1980.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1981.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1982.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1983.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1984.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1985.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1986.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1987.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1988.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1989.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1990.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1991.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1992.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1993.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1994.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1995.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1996.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1997.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1998.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,1999.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,2e3,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,2001.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,2002.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,2003.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,2004.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,2005.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,2006.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,2007.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,2008.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,2009.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,2010.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,2011.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,2012.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,2013.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,2014.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,2015.0,NA
Leatherback Turtle,Dermochelys coriacea,TRUE,NA,46967873,Northeast Indian Ocean subpopulation,DD,NA,NA,NA,2016.0,NA
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1965.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1966.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1967.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1968.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1969.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1970.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1971.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1972.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1973.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1974.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1975.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1976.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1977.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1978.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1979.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1980.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1981.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1982.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1983.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1984.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1985.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1986.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1987.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1988.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1989.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1990.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1991.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1992.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1993.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1994.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1995.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1996.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1997.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1998.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,1999.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,2e3,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,2001.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,2002.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,2003.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,2004.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,2005.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,2006.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,2007.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,2008.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,2009.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,2010.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,2011.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,2012.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,2013.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,2014.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,2015.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83644804,Mediterranean subpopulation,LC,LC,Least Concern,0.0,2016.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1965.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1966.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1967.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1968.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1969.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1970.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1971.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1972.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1973.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1974.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1975.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1976.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1977.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1978.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1979.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1980.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1981.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1982.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1983.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1984.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1985.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1986.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1987.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1988.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1989.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1990.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1991.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1992.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1993.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1994.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1995.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1996.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1997.0,0.0
Loggerhead Turtle,Caretta caretta,TRUE,NA,83652278,North Pacific subpopulation,LC,LC,Least Concern,0.0,1998.0,0.0
